Titles,Average salary,job_id
Machine Presser,"$24,060.00",j_669
Machine Straw Hat Presser,"$24,060.00",j_670
Mangle Feeder,"$24,060.00",j_671
Mangler,"$24,060.00",j_672
Manufacturing Assistant,"$24,060.00",j_673
Manufacturing Associate,"$24,060.00",j_674
Manufacturing Operator,"$24,060.00",j_675
Millinery Blocker,"$24,060.00",j_676
Molder,"$24,060.00",j_677
Pants Presser,"$24,060.00",j_678
Patch Press Operator,"$24,060.00",j_679
Patching Machine Operator,"$24,060.00",j_680
Press Operator,"$24,060.00",j_681
Presser,"$24,060.00",j_682
Pressing Machine Operator,"$24,060.00",j_683
Pressing Machine Operator/Tender,"$24,060.00",j_684
Pressure Steamer Tender,"$24,060.00",j_685
Seam Presser,"$24,060.00",j_686
Shaper and Presser,"$24,060.00",j_687
Shirt Folder,"$24,060.00",j_688
Shirt Ironer,"$24,060.00",j_689
Shirt Line Operator,"$24,060.00",j_690
Shirt Presser,"$24,060.00",j_691
Silk Finisher,"$24,060.00",j_692
Silk Presser,"$24,060.00",j_693
Sleeve Ironer,"$24,060.00",j_694
Sleeve Presser Operator,"$24,060.00",j_695
Sleever,"$24,060.00",j_696
Slip Presser,"$24,060.00",j_697
Steam Clothes Press Operator,"$24,060.00",j_698
Steam Press Operator,"$24,060.00",j_699
Steam Press Tender,"$24,060.00",j_700
Steam Presser,"$24,060.00",j_701
Steamer,"$24,060.00",j_702
Steaming Cabinet Tender,"$24,060.00",j_703
Straw Hat Plunger Operator,"$24,060.00",j_704
Strip Presser,"$24,060.00",j_705
Tie Presser,"$24,060.00",j_706
Under Presser,"$24,060.00",j_707
Vest Presser,"$24,060.00",j_708
Wool Presser,"$24,060.00",j_709
Yoke Presser,"$24,060.00",j_710
Teacher Assistants,"$24,330.00",j_711
Amusement and Recreation Attendants,"$24,330.00",j_712
Amusement and Recreation Attendants,"$24,330.00",j_713
Cashier,"$24,370.00",j_714
Cashiers,"$24,400.00",j_715
Cashiers,"$24,400.00",j_716
Dishwashers,"$24,410.00",j_717
Dishwashers,"$24,410.00",j_718
Alpine Patroller,"$24,420.00",j_719
Aquatics Director,"$24,420.00",j_720
Aquatics Specialist,"$24,420.00",j_721
Beach Attendant,"$24,420.00",j_722
Beach Lifeguard,"$24,420.00",j_723
Beach Patrol Lieutenant,"$24,420.00",j_724
Boating Safety Officer,"$24,420.00",j_725
Bus Monitor,"$24,420.00",j_726
Cafeteria Monitor,"$24,420.00",j_727
Certified Ski Patroller,"$24,420.00",j_728
Gamewell Operator,"$24,420.00",j_729
Health Club Attendant,"$24,420.00",j_730
Life Guard,"$24,420.00",j_731
Lifeguard,"$24,420.00",j_732
Marine Safety Officer,"$24,420.00",j_733
Ocean Lifeguard,"$24,420.00",j_734
Ocean Lifeguard Specialist,"$24,420.00",j_735
Ocean Rescue Lieutenant,"$24,420.00",j_736
Outdoor Emergency Care Technician,"$24,420.00",j_737
Park Ranger,"$24,420.00",j_738
Playground Monitor,"$24,420.00",j_739
Pool Attendant,"$24,420.00",j_740
Pool Lifeguard,"$24,420.00",j_741
Ranger,"$24,420.00",j_742
Recreation Attendant,"$24,420.00",j_743
Recreation Director,"$24,420.00",j_744
Rescue Boat Operator,"$24,420.00",j_745
Rescue Worker,"$24,420.00",j_746
Ski Instructor,"$24,420.00",j_747
Ski Patrol,"$24,420.00",j_748
Ski Patrol Director,"$24,420.00",j_749
Ski Patroller,"$24,420.00",j_750
Spa Attendant,"$24,420.00",j_751
Supervisory Lifeguard,"$24,420.00",j_752
Surveillance System Monitor,"$24,420.00",j_753
Swim Instructor,"$24,420.00",j_754
Water Safety Instructor (WSI),"$24,420.00",j_755
Assembler,"$24,480.00",j_756
Assorter,"$24,480.00",j_757
Bag Hanger,"$24,480.00",j_758
Bag Washer,"$24,480.00",j_759
Benzene Washer,"$24,480.00",j_760
Benzene Worker,"$24,480.00",j_761
Blanket Washer,"$24,480.00",j_762
Box Storage Worker,"$24,480.00",j_763
Bundle Breaker,"$24,480.00",j_764
Buttoner,"$24,480.00",j_765
Carpet Cleaner,"$24,480.00",j_766
Carpet Renovator,"$24,480.00",j_767
Catcher,"$24,480.00",j_768
Classifier,"$24,480.00",j_769
Cleaner,"$24,480.00",j_770
Cleaner and Dyer,"$24,480.00",j_771
Cleaner and Presser,"$24,480.00",j_772
Cleaning Machine Operator,"$24,480.00",j_773
Cleaning Technician,"$24,480.00",j_774
Clothes Marker,"$24,480.00",j_775
Clothes Separator,"$24,480.00",j_776
Clothes Shaker,"$24,480.00",j_777
Coat Examiner,"$24,480.00",j_778
Collar Starcher,"$24,480.00",j_779
Collar Worker,"$24,480.00",j_780
Color Matcher,"$24,480.00",j_781
Conditioner Tumbler,"$24,480.00",j_782
Continuous Towel Roller,"$24,480.00",j_783
Conveyor Operator,"$24,480.00",j_784
Curb Worker,"$24,480.00",j_785
Curtain Cleaner,"$24,480.00",j_786
Curtain Stretcher,"$24,480.00",j_787
Dampener,"$24,480.00",j_788
Detacher,"$24,480.00",j_789
Diaper Folder,"$24,480.00",j_790
Distributor,"$24,480.00",j_791
Drapery Hand,"$24,480.00",j_792
Drier,"$24,480.00",j_793
Drier Operator,"$24,480.00",j_794
Dry Cleaner,"$24,480.00",j_795
Dry Room Attendant,"$24,480.00",j_796
Dryer Operator,"$24,480.00",j_797
Drying Machine Operator,"$24,480.00",j_798
Dyer,"$24,480.00",j_799
Equipment Operator,"$24,480.00",j_800
Examiner,"$24,480.00",j_801
Extracting Machine Operator,"$24,480.00",j_802
Feather Renovator,"$24,480.00",j_803
Feeder,"$24,480.00",j_804
Finisher,"$24,480.00",j_805
Folder,"$24,480.00",j_806
Folding Machine Operator,"$24,480.00",j_807
Fur Blower,"$24,480.00",j_808
Fur Cleaner,"$24,480.00",j_809
Fur Glazer,"$24,480.00",j_810
Fur Glazing and Polishing Machine Operator,"$24,480.00",j_811
Fur Glosser,"$24,480.00",j_812
Fur Polisher,"$24,480.00",j_813
Furniture Cleaner,"$24,480.00",j_814
Glove Cleaner,"$24,480.00",j_815
Glove Finisher,"$24,480.00",j_816
Hand Launderer,"$24,480.00",j_817
Handy Worker,"$24,480.00",j_818
Hanger,"$24,480.00",j_819
Hat Blocker,"$24,480.00",j_820
Hat Cleaner,"$24,480.00",j_821
Hat Former,"$24,480.00",j_822
Hat Renovator,"$24,480.00",j_823
Hat Sizer,"$24,480.00",j_824
Hatter,"$24,480.00",j_825
Launderer,"$24,480.00",j_826
Laundromat Worker,"$24,480.00",j_827
Laundry Aide,"$24,480.00",j_828
Laundry and Dry-Cleaning Machine Operator/Tender,"$24,480.00",j_829
Laundry Assistant,"$24,480.00",j_830
Laundry Attendant,"$24,480.00",j_831
Laundry Equipment Operator,"$24,480.00",j_832
Laundry Helper,"$24,480.00",j_833
Laundry Housekeeper,"$24,480.00",j_834
Laundry Operator,"$24,480.00",j_835
Laundry Press Operator,"$24,480.00",j_836
Laundry Room Attendant,"$24,480.00",j_837
Laundry Sorter,"$24,480.00",j_838
Laundry Technician,"$24,480.00",j_839
Laundry Worker,"$24,480.00",j_840
Layer Off,"$24,480.00",j_841
Leather Cleaner,"$24,480.00",j_842
Leather Sprayer,"$24,480.00",j_843
Legger,"$24,480.00",j_844
Linen Folder,"$24,480.00",j_845
Linen Supervisor,"$24,480.00",j_846
Linen Worker,"$24,480.00",j_847
Lister,"$24,480.00",j_848
Machine Filler,"$24,480.00",j_849
Machine Fur Cleaner,"$24,480.00",j_850
Machine Hand,"$24,480.00",j_851
Machine Ironer,"$24,480.00",j_852
Machine Operator,"$24,480.00",j_853
Machine Rug Cleaner,"$24,480.00",j_854
Machine Washer,"$24,480.00",j_855
Marker,"$24,480.00",j_856
Marking Machine Operator,"$24,480.00",j_857
Mater,"$24,480.00",j_858
Measuring Clerk,"$24,480.00",j_859
Molder,"$24,480.00",j_860
Moth Proofer,"$24,480.00",j_861
Net Sorter,"$24,480.00",j_862
Patching Machine Operator,"$24,480.00",j_863
Personal Clothing Laundry Aide,"$24,480.00",j_864
Precision Dyer,"$24,480.00",j_865
Puffer,"$24,480.00",j_866
Puller,"$24,480.00",j_867
Reel Worker,"$24,480.00",j_868
Renovator,"$24,480.00",j_869
Rug Cleaner,"$24,480.00",j_870
Rug Dyer,"$24,480.00",j_871
Rug Renovator,"$24,480.00",j_872
Rug Sizer,"$24,480.00",j_873
Separator,"$24,480.00",j_874
Shake Table Operator,"$24,480.00",j_875
Shaker,"$24,480.00",j_876
Shampooer,"$24,480.00",j_877
Sheet Finisher,"$24,480.00",j_878
Sheet Folder,"$24,480.00",j_879
Sheet Sorter,"$24,480.00",j_880
Shirt Cleaner,"$24,480.00",j_881
Shirt Finisher,"$24,480.00",j_882
Shirt Folder,"$24,480.00",j_883
Shirt Operator,"$24,480.00",j_884
Silk Blocker,"$24,480.00",j_885
Silk Finisher,"$24,480.00",j_886
Silk Spotter,"$24,480.00",j_887
Sizer,"$24,480.00",j_888
Soil Checker,"$24,480.00",j_889
Sorter,"$24,480.00",j_890
Spot Cleaner,"$24,480.00",j_891
Spot Remover,"$24,480.00",j_892
Spotter,"$24,480.00",j_893
Sprayer,"$24,480.00",j_894
Sprinkler,"$24,480.00",j_895
Stamper,"$24,480.00",j_896
Starcher,"$24,480.00",j_897
Starchmaker,"$24,480.00",j_898
Steam Cleaner,"$24,480.00",j_899
Sterilizer Machine Operator,"$24,480.00",j_900
Stretcher,"$24,480.00",j_901
Stretcher Operator,"$24,480.00",j_902
Suede Cleaner,"$24,480.00",j_903
Table Machine Operator,"$24,480.00",j_904
Taker Off,"$24,480.00",j_905
Towel Folder,"$24,480.00",j_906
Towel Sorter,"$24,480.00",j_907
Tumbler Operator,"$24,480.00",j_908
Upholstery Cleaner,"$24,480.00",j_909
Utility Worker,"$24,480.00",j_910
Vault Custodian,"$24,480.00",j_911
Vault Person,"$24,480.00",j_912
Wash Tub Machine Operator,"$24,480.00",j_913
Washer,"$24,480.00",j_914
Washerette Machine Operator,"$24,480.00",j_915
Washing Machine Operator,"$24,480.00",j_916
Whizzer Hand,"$24,480.00",j_917
Wool Spotter,"$24,480.00",j_918
Wringer,"$24,480.00",j_919
Afterschool Counselor,"$24,610.00",j_920
Aide,"$24,610.00",j_921
Attendant,"$24,610.00",j_922
Au Pair,"$24,610.00",j_923
Baby Attendant,"$24,610.00",j_924
Baby Sitter,"$24,610.00",j_925
Babysitter,"$24,610.00",j_926
Before and After School Daycare Worker,"$24,610.00",j_927
Boarding Mother,"$24,610.00",j_928
Bus Escort,"$24,610.00",j_929
Bus Matron,"$24,610.00",j_930
Child Attendant,"$24,610.00",j_931
Child Care Aide,"$24,610.00",j_932
Child Care Assistant,"$24,610.00",j_933
Child Care Attendant,"$24,610.00",j_934
Child Care Development Specialist,"$24,610.00",j_935
Child Care Provider,"$24,610.00",j_936
Child Care Sitter,"$24,610.00",j_937
Child Care Supervisor,"$24,610.00",j_938
Child Care Teacher,"$24,610.00",j_939
Child Care Worker,"$24,610.00",j_940
Child Caregiver,"$24,610.00",j_941
Child Daycare Worker,"$24,610.00",j_942
Child Life Specialist,"$24,610.00",j_943
Child Monitor,"$24,610.00",j_944
Child's Nurse,"$24,610.00",j_945
Childcare Aide,"$24,610.00",j_946
Childcare Assistant,"$24,610.00",j_947
Childcare Attendant,"$24,610.00",j_948
Childcare Provider,"$24,610.00",j_949
Childcare Specialist,"$24,610.00",j_950
Childcare Worker,"$24,610.00",j_951
Children's Aide,"$24,610.00",j_952
Children's Attendant,"$24,610.00",j_953
Children's Institution Attendant,"$24,610.00",j_954
Children's Lunchroom Supervisor,"$24,610.00",j_955
Classroom Monitor,"$24,610.00",j_956
Day Care Aide,"$24,610.00",j_957
Day Care Assistant,"$24,610.00",j_958
Day Care Attendant,"$24,610.00",j_959
Day Care Home Mother,"$24,610.00",j_960
Day Care Home Provider,"$24,610.00",j_961
Day Care Supervisor,"$24,610.00",j_962
Day Care Worker,"$24,610.00",j_963
Daycare Aide,"$24,610.00",j_964
Daycare Assistant,"$24,610.00",j_965
Daycare Provider,"$24,610.00",j_966
Daycare Teacher,"$24,610.00",j_967
Family Day Care Provider,"$24,610.00",j_968
Governess,"$24,610.00",j_969
Hall Monitor,"$24,610.00",j_970
Home Child Care Provider,"$24,610.00",j_971
Infant and Toddler Teacher,"$24,610.00",j_972
Infant Childcare Provider,"$24,610.00",j_973
Infant Teacher,"$24,610.00",j_974
Instructional Aide,"$24,610.00",j_975
Lunchroom Aide,"$24,610.00",j_976
Lunchroom Attendant,"$24,610.00",j_977
Lunchroom Monitor,"$24,610.00",j_978
Lunchroom Mother,"$24,610.00",j_979
Mother Helper,"$24,610.00",j_980
Mother's Helper,"$24,610.00",j_981
Nanny,"$24,610.00",j_982
Nursemaid,"$24,610.00",j_983
Nursery Attendant,"$24,610.00",j_984
Nursery Day Care Worker,"$24,610.00",j_985
Nursery Helper,"$24,610.00",j_986
Nursery School Attendant,"$24,610.00",j_987
Nursery Supervisor,"$24,610.00",j_988
Parent Aide,"$24,610.00",j_989
Playground Aide,"$24,610.00",j_990
Playground Attendant,"$24,610.00",j_991
Playground Monitor,"$24,610.00",j_992
Playground Supervisor,"$24,610.00",j_993
Playroom Attendant,"$24,610.00",j_994
Pre-Kindergarten Teacher (Pre-K Teacher),"$24,610.00",j_995
Preschool Aide,"$24,610.00",j_996
Preschool Assistant,"$24,610.00",j_997
Preschool Teacher,"$24,610.00",j_998
School Bus Aide,"$24,610.00",j_999
School Bus Attendant,"$24,610.00",j_1000
School Bus Monitor,"$24,610.00",j_1001
School Childcare Attendant,"$24,610.00",j_1002
Teacher,"$24,610.00",j_1003
Teacher Assistant,"$24,610.00",j_1004
Toddler Teacher,"$24,610.00",j_1005
Nanny,"$24,610.00",j_1006
Nanny/Household Manager,"$24,610.00",j_1007
"Pressers, Textile, Garment, and Related Materials","$24,820.00",j_1008
"Pressers, Textile, Garment, and Related Materials","$24,820.00",j_1009
"Railroad Brake, Signal, and Switch Operators","$24,820.00",j_1010
Assistant Cook,"$24,830.00",j_1011
Baker,"$24,830.00",j_1012
Baker Helper,"$24,830.00",j_1013
Bakery Helper,"$24,830.00",j_1014
Cafeteria Aide,"$24,830.00",j_1015
Cafeteria Worker,"$24,830.00",j_1016
Cartperson,"$24,830.00",j_1017
Carver,"$24,830.00",j_1018
Caterer,"$24,830.00",j_1019
Caterer Helper,"$24,830.00",j_1020
Catering Assistant,"$24,830.00",j_1021
Chicken and Fish Butcher,"$24,830.00",j_1022
Coffee Brewer,"$24,830.00",j_1023
Coffee Maker,"$24,830.00",j_1024
Cold Meat Cook,"$24,830.00",j_1025
Cook,"$24,830.00",j_1026
Cook Helper,"$24,830.00",j_1027
Cook's Helper,"$24,830.00",j_1028
Crew Mess Attendant,"$24,830.00",j_1029
Culinary Worker,"$24,830.00",j_1030
Deli Clerk (Delicatessen Clerk),"$24,830.00",j_1031
Deli Slicer,"$24,830.00",j_1032
Delicatessen Cutter Slicer,"$24,830.00",j_1033
Diet Aide,"$24,830.00",j_1034
Diet Kitchen Worker,"$24,830.00",j_1035
Dietary Aide,"$24,830.00",j_1036
Dietary Assistant,"$24,830.00",j_1037
Dietary Cook,"$24,830.00",j_1038
Dietary Patient Aide,"$24,830.00",j_1039
Expeditor,"$24,830.00",j_1040
"Food Assembler, Kitchen","$24,830.00",j_1041
Food Handler,"$24,830.00",j_1042
Food Order Expediter,"$24,830.00",j_1043
Food Preparation Kitchen Aide,"$24,830.00",j_1044
Food Preparation Worker,"$24,830.00",j_1045
Food Preparer,"$24,830.00",j_1046
Food Server,"$24,830.00",j_1047
Food Service Aide,"$24,830.00",j_1048
Food Service Specialist,"$24,830.00",j_1049
Food Service Utility Worker,"$24,830.00",j_1050
Food Service Worker,"$24,830.00",j_1051
Food Tray Assembler,"$24,830.00",j_1052
Fruit and Vegetable Parer,"$24,830.00",j_1053
Hospital Tray Aide,"$24,830.00",j_1054
Kitchen Assistant,"$24,830.00",j_1055
Kitchen Clerk,"$24,830.00",j_1056
Kitchen Hand,"$24,830.00",j_1057
Kitchen Helper,"$24,830.00",j_1058
Kitchen Lead,"$24,830.00",j_1059
Kitchen Runner,"$24,830.00",j_1060
Kitchen Staff,"$24,830.00",j_1061
Kitchen Utility Associate,"$24,830.00",j_1062
Kitchen Worker,"$24,830.00",j_1063
Line Cook,"$24,830.00",j_1064
Line Server,"$24,830.00",j_1065
Lineman,"$24,830.00",j_1066
Meat Clerk,"$24,830.00",j_1067
Mess Attendant,"$24,830.00",j_1068
Nutrition Aide,"$24,830.00",j_1069
Nutrition Helper,"$24,830.00",j_1070
Nutritional Services Aide,"$24,830.00",j_1071
Pantry Cook,"$24,830.00",j_1072
Pantry Goods Maker,"$24,830.00",j_1073
Pantry Goods Worker,"$24,830.00",j_1074
Pantry Worker,"$24,830.00",j_1075
Parer,"$24,830.00",j_1076
Pastry Cook Helper,"$24,830.00",j_1077
Peeler,"$24,830.00",j_1078
Pie Cutter,"$24,830.00",j_1079
Prep Cook (Preparation Cook),"$24,830.00",j_1080
Produce Production Team Member,"$24,830.00",j_1081
Raw Shellfish Preparer,"$24,830.00",j_1082
Restaurant Worker,"$24,830.00",j_1083
Salad Bar Clerk,"$24,830.00",j_1084
Salad Maker,"$24,830.00",j_1085
Sandwich Artist,"$24,830.00",j_1086
Sandwich Maker,"$24,830.00",j_1087
Seafood Preparer,"$24,830.00",j_1088
Slicer,"$24,830.00",j_1089
"Ushers, Lobby Attendants, and Ticket Takers","$24,870.00",j_1090
Service Station Attendants,"$24,870.00",j_1091
"Ushers, Lobby Attendants, and Ticket Takers","$24,870.00",j_1092
Boat Hop,"$24,980.00",j_1093
Car Attendant,"$24,980.00",j_1094
Car Hop,"$24,980.00",j_1095
Cotton Candy Maker,"$24,980.00",j_1096
Curb Attendant,"$24,980.00",j_1097
Curb Hop,"$24,980.00",j_1098
Curber,"$24,980.00",j_1099
Diet Aid,"$24,980.00",j_1100
Diet Aide,"$24,980.00",j_1101
Diet Attendant,"$24,980.00",j_1102
Dietary Aid,"$24,980.00",j_1103
Dietary Aide,"$24,980.00",j_1104
Dietary Assistant,"$24,980.00",j_1105
Dietary Service Aide,"$24,980.00",j_1106
Dietary Worker,"$24,980.00",j_1107
Dining Room Coordinator,"$24,980.00",j_1108
Dining Room Server,"$24,980.00",j_1109
Food Cart Attendant,"$24,980.00",j_1110
Food Order Delivery Runner,"$24,980.00",j_1111
Food Porter,"$24,980.00",j_1112
Food Runner,"$24,980.00",j_1113
Food Service Aide,"$24,980.00",j_1114
Food Service Assistant,"$24,980.00",j_1115
Food Service Attendant,"$24,980.00",j_1116
Food Service Hotel Runner,"$24,980.00",j_1117
Food Service Tray Attendant,"$24,980.00",j_1118
Food Service Worker,"$24,980.00",j_1119
Hospital Food Service Worker,"$24,980.00",j_1120
Hospital Tray Service Worker,"$24,980.00",j_1121
Hot Dog Vendor,"$24,980.00",j_1122
Hot Tamale Man,"$24,980.00",j_1123
Hot Tamale Worker,"$24,980.00",j_1124
Line Server,"$24,980.00",j_1125
Outside Food Server,"$24,980.00",j_1126
Room Attendant,"$24,980.00",j_1127
Room Server,"$24,980.00",j_1128
Room Service Bellhop,"$24,980.00",j_1129
Room Service Clerk,"$24,980.00",j_1130
Room Service Food Server,"$24,980.00",j_1131
Room Service Food Service Attendant,"$24,980.00",j_1132
Room Service Server,"$24,980.00",j_1133
Room Service Waiter/Waitress,"$24,980.00",j_1134
Server,"$24,980.00",j_1135
Teletray Operator,"$24,980.00",j_1136
Tray Server,"$24,980.00",j_1137
Tray Service Worker,"$24,980.00",j_1138
Dining Room and Cafeteria Attendants and Bartender Helpers,"$25,020.00",j_1139
Dining Room and Cafeteria Attendants and Bartender Helpers,"$25,020.00",j_1140
"Farmworkers, Farm and Ranch Animals","$25,060.00",j_1141
Blind Aide,"$25,090.00",j_1142
Blind Escort,"$25,090.00",j_1143
Care Manager,"$25,090.00",j_1144
Care Provider,"$25,090.00",j_1145
Care Taker,"$25,090.00",j_1146
Caregiver,"$25,090.00",j_1147
Certified Nursing Assistant (CNA),"$25,090.00",j_1148
Companion,"$25,090.00",j_1149
Convalescent Sitter,"$25,090.00",j_1150
Direct Care Staffer,"$25,090.00",j_1151
Direct Care Worker,"$25,090.00",j_1152
Direct Support Professional,"$25,090.00",j_1153
Direct Support Staff Member,"$25,090.00",j_1154
Elderly Companion,"$25,090.00",j_1155
Family Member Caretaker,"$25,090.00",j_1156
Geriatric Aide,"$25,090.00",j_1157
Geriatric Personal Care Aide,"$25,090.00",j_1158
Guardian Family Member,"$25,090.00",j_1159
Health Service Worker,"$25,090.00",j_1160
Home Care Aide,"$25,090.00",j_1161
Home Care Attendant,"$25,090.00",j_1162
Home Care Giver,"$25,090.00",j_1163
Home Care Provider,"$25,090.00",j_1164
Home Health Care Provider,"$25,090.00",j_1165
Home Help Aide,"$25,090.00",j_1166
Homemaker,"$25,090.00",j_1167
Independent Living Specialist,"$25,090.00",j_1168
Live in Caregiver,"$25,090.00",j_1169
Live-In Caregiver,"$25,090.00",j_1170
Medication Aide,"$25,090.00",j_1171
Nutrition Aide,"$25,090.00",j_1172
Patient Care Assistant (PCA),"$25,090.00",j_1173
Personal Assistant,"$25,090.00",j_1174
Personal Attendant,"$25,090.00",j_1175
Personal Care Aid,"$25,090.00",j_1176
Personal Care Aide,"$25,090.00",j_1177
Personal Care Assistant (PCA),"$25,090.00",j_1178
Personal Care Attendant (PCA),"$25,090.00",j_1179
Personal Support Worker,"$25,090.00",j_1180
Provider,"$25,090.00",j_1181
Resident Assistant,"$25,090.00",j_1182
Resident Care Assistant (RCA),"$25,090.00",j_1183
Sitter,"$25,090.00",j_1184
State Tested Nursing Assistant (STNA),"$25,090.00",j_1185
Support Staff,"$25,090.00",j_1186
Clown,"$25,090.00",j_1187
Drag Queen,"$25,090.00",j_1188
Drag King,"$25,090.00",j_1189
Impressionist (entertainment),"$25,090.00",j_1190
Assistant Innkeeper,"$25,130.00",j_1191
Concierge,"$25,130.00",j_1192
Desk Clerk,"$25,130.00",j_1193
Floor Clerk,"$25,130.00",j_1194
Front Desk Agent,"$25,130.00",j_1195
Front Desk Associate,"$25,130.00",j_1196
Front Desk Attendant,"$25,130.00",j_1197
Front Desk Clerk,"$25,130.00",j_1198
Front Desk Coordinator,"$25,130.00",j_1199
Front Desk Manager,"$25,130.00",j_1200
Front Desk Representative,"$25,130.00",j_1201
Front Desk Supervisor,"$25,130.00",j_1202
Front Office Agent,"$25,130.00",j_1203
Front Office Manager,"$25,130.00",j_1204
Front Office Supervisor,"$25,130.00",j_1205
Guest Service Representative,"$25,130.00",j_1206
Guest Services,"$25,130.00",j_1207
Guest Services Agent (GSA),"$25,130.00",j_1208
Guest Services Associate,"$25,130.00",j_1209
Guest Services Manager,"$25,130.00",j_1210
Guest Services Supervisor,"$25,130.00",j_1211
Hall Clerk,"$25,130.00",j_1212
Hotel Associate,"$25,130.00",j_1213
Hotel Clerk,"$25,130.00",j_1214
Hotel Desk Clerk,"$25,130.00",j_1215
Hotel Front Desk Clerk,"$25,130.00",j_1216
Hotel or Motel Front Desk Clerk,"$25,130.00",j_1217
Hotel Receptionist,"$25,130.00",j_1218
Hotel Registration Clerk,"$25,130.00",j_1219
Hotel Reservation Agent,"$25,130.00",j_1220
Motel Clerk,"$25,130.00",j_1221
Motel Desk Clerk,"$25,130.00",j_1222
Motel Front Desk Attendant,"$25,130.00",j_1223
Night Auditor,"$25,130.00",j_1224
Register Clerk,"$25,130.00",j_1225
Reservationist,"$25,130.00",j_1226
Room Clerk,"$25,130.00",j_1227
Select Guest Coordinator,"$25,130.00",j_1228
Welcome Desk Agent,"$25,130.00",j_1229
Attendant,"$25,130.00",j_1230
Auto Hiker,"$25,130.00",j_1231
Auto Parker,"$25,130.00",j_1232
Automobile Relocation Engineer,"$25,130.00",j_1233
Car Chaser,"$25,130.00",j_1234
Car Hiker,"$25,130.00",j_1235
Car Hop,"$25,130.00",j_1236
